B-000000067,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000070,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000071,28/02/2025,None,00001,FEBRERO,0.00,1561.98,1561.98,249.92,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1561.00,1561.98,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,249.92,0.00,0.00,1561.98,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1561.98,0.00,0,1561.98,100,,,,,,FR200,BOLIVARES,
B-000000072,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000073,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR200,BOLIVARES,
B-000000074,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000076,28/02/2025,None,00001,FEBRERO,0.00,1606.00,1606.00,256.96,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1606.00,1606.00,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,256.96,0.00,0.00,1606.00,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1606.00,0.00,0,1606.00,100,,,,,,FR200,BOLIVARES,
B-000000077,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000079,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000080,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000081,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000083,28/02/2025,None,00001,FEBRERO,0.00,1280.98,1280.98,204.96,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1280.00,1280.98,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,204.96,0.00,0.00,1280.98,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1280.98,0.00,0,1280.98,100,,,,,,FR100,BOLIVARES,
B-000000084,28/02/2025,None,00001,FEBRERO,0.00,1591.25,1591.25,254.60,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1591.00,1591.25,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,254.60,0.00,0.00,1591.25,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1591.25,0.00,0,1591.25,100,,,,,,FR200,BOLIVARES,
B-000000086,28/02/2025,None,00001,FEBRERO,0.00,1875.14,1875.14,300.02,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1875.00,1875.14,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,300.02,0.00,0.00,1875.14,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-RF-0001] Residencial Basico Plus,ALG,1,1875.14,0.00,0,1875.14,100,,,,,,False,BOLIVARES,
B-000000087,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000088,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000089,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000090,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR200,BOLIVARES,
B-000000091,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000092,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR200,BOLIVARES,
B-000000093,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000094,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0003] Residencial FTTH 600 Mbps,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,FR600,BOLIVARES,
B-000000096,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000097,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000099,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000100,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-RF-0001] Residencial Basico Plus,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,False,BOLIVARES,
B-000000101,28/02/2025,None,00001,FEBRERO,0.00,1606.00,1606.00,256.96,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1606.00,1606.00,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,256.96,0.00,0.00,1606.00,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0019] Residencial FTTH 200 Mbps,ALG,1,1606.00,0.00,0,1606.00,100,,,,,,FR200,BOLIVARES,
B-000000102,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000103,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000104,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0003] Residencial FTTH 600 Mbps,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,FR600,BOLIVARES,
B-000000105,28/02/2025,None,00001,FEBRERO,0.00,3597.44,3597.44,575.59,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,3597.00,3597.44,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,575.59,0.00,0.00,3597.44,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-RF-0006] Pyme Básico Asimétrico,ALG,1,3597.44,0.00,0,3597.44,100,,,,,,False,BOLIVARES,
B-000000106,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000107,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000108,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-RF-0001] Residencial Basico Plus,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,False,BOLIVARES,
B-000000109,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0003] Residencial FTTH 600 Mbps,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,FR600,BOLIVARES,
B-000000110,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000111,28/02/2025,None,00001,FEBRERO,0.00,2569.60,2569.60,411.14,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,2569.00,2569.60,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,411.14,0.00,0.00,2569.60,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0003] Residencial FTTH 600 Mbps,ALG,1,2569.60,0.00,0,2569.60,100,,,,,,FR600,BOLIVARES,
B-000000112,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000113,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000115,28/02/2025,None,00001,FEBRERO,0.00,1284.80,1284.80,205.57,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1284.00,1284.80,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,205.57,0.00,0.00,1284.80,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0024] Residencial FTTH 100 Mbps,ALG,1,1284.80,0.00,0,1284.80,100,,,,,,FR100,BOLIVARES,
B-000000117,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000118,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000121,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000122,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000123,28/02/2025,None,00001,FEBRERO,0.00,1927.20,1927.20,308.35,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,1927.00,1927.20,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,308.35,0.00,0.00,1927.20,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0001] Residencial FTTH 400 Mbps,ALG,1,1927.20,0.00,0,1927.20,100,,,,,,FR400,BOLIVARES,
B-000000124,28/02/2025,None,00001,FEBRERO,0.00,3854.40,3854.40,616.70,0.00,0.00,VED,PR1,UNICO,BOR,FAC,N,N,0,1,0,28/02/2025,Contado,TN1,MON,0,1,3854.00,3854.40,CON,30,N,,REG,,,VEI,0.00,28/02/2025,0,28/02/2025,N,N,N,28/02/2025,UNICO,0,,0,0,0,0,16,8,31,616.70,0.00,0.00,3854.40,0,0,28/02/2025,N,0.00,0.00,0.00,3.00,[PLN-FTH-0006] Pyme FTTH 300 Mbps,ALG,1,3854.40,0.00,0,3854.40,100,,,,,,FP300,BOLIVARES,
